age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
0.2191780821917808, Private, HS-grad,0.5333333333333333, Divorced, Craft-repair, Unmarried, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.0410958904109589, Private, Some-college,0.6, Never-married, Adm-clerical, Own-child, Other, Female,0.0,0.0,0.19387755102040813, United-States, <=50K
0.0958904109589041, Private, Some-college,0.6, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.2876712328767123, Self-emp-not-inc, Bachelors,0.8, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,0.346938775510204, United-States, <=50K
0.35616438356164376, Private, Prof-school,0.9333333333333333, Separated, Tech-support, Not-in-family, White, Male,0.0,0.0,0.5, Columbia, >50K
0.2465753424657534, Private, Bachelors,0.8, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,0.520408163265306, United-States, >50K
0.32876712328767127, Private, Bachelors,0.8, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,0.39795918367346933, Germany, <=50K
0.2191780821917808, Private, Bachelors,0.8, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.0958904109589041, Private, Some-college,0.6, Never-married, Prof-specialty, Unmarried, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.3150684931506849, Private, HS-grad,0.5333333333333333, Divorced, Tech-support, Unmarried, White, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.0, Private, 9th,0.26666666666666666, Never-married, Other-service, Own-child, White, Male,0.01055010550105501,0.0,0.2346938775510204, United-States, <=50K
0.0273972602739726, Private, Some-college,0.6, Never-married, Prof-specialty, Other-relative, White, Female,0.0,0.0,0.2959183673469387, United-States, <=50K
0.0821917808219178, Private, HS-grad,0.5333333333333333, Never-married, Machine-op-inspct, Own-child, Black, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.4383561643835617, Private, HS-grad,0.5333333333333333, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,0.346938775510204, United-States, <=50K
0.3698630136986301, Private, Some-college,0.6, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.0273972602739726, Private, HS-grad,0.5333333333333333, Never-married, Priv-house-serv, Not-in-family, White, Female,0.0,0.0,0.44897959183673464, United-States, <=50K
0.5205479452054793, Private, HS-grad,0.5333333333333333, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.1917808219178082, Private, Some-college,0.6, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,0.44897959183673464, United-States, <=50K
0.46575342465753417, Private, HS-grad,0.5333333333333333, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,0.43877551020408156, United-States, <=50K
0.2191780821917808, Local-gov, Bachelors,0.8, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,0.5, United-States, >50K
0.35616438356164376, Private, Bachelors,0.8, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.43663911845730025,0.39795918367346933, United-States, >50K
0.1643835616438356, Private, Some-college,0.6, Never-married, Tech-support, Not-in-family, White, Male,0.0,0.0,0.520408163265306, United-States, <=50K
0.3972602739726027, Federal-gov, Prof-school,0.9333333333333333, Separated, Prof-specialty, Unmarried, White, Female,0.0,0.0,0.39795918367346933, Germany, >50K
0.2465753424657534, Private, Bachelors,0.8, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,0.6020408163265305, United-States, >50K
0.0, Private, Some-college,0.6, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,0.19387755102040813, United-States, <=50K
0.0821917808219178, Private, Some-college,0.6, Never-married, Machine-op-inspct, Own-child, Black, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.5616438356164384, Federal-gov, Bachelors,0.8, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, >50K
0.4383561643835617, Private, Masters,0.8666666666666667, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,0.5, United-States, >50K
0.1780821917808219, Private, 11th,0.4, Married-spouse-absent, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0.0,0.0,0.39795918367346933, Mexico, <=50K
0.27397260273972607, Private, Some-college,0.6, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,0.5, United-States, <=50K
0.41095890410958896, Local-gov, Some-college,0.6, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,0.5, United-States, <=50K
0.6027397260273972, Private, Masters,0.8666666666666667, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,0.6020408163265305, United-States, >50K
0.1917808219178082, Private, 12th,0.4666666666666667, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,0.42857142857142855, United-States, <=50K
0.6027397260273972, Self-emp-not-inc, HS-grad,0.5333333333333333, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.42424242424242425,0.6020408163265305, United-States, >50K
0.2328767123287671, Private, Assoc-voc,0.6666666666666666, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,0.5306122448979591, United-States, <=50K
0.1232876712328767, Private, Bachelors,0.8, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,0.5, United-States, <=50K
0.41095890410958896, Private, Some-college,0.6, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, >50K
0.35616438356164376, Local-gov, Bachelors,0.8, Separated, Prof-specialty, Unmarried, White, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.0410958904109589, Private, Some-college,0.6, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,0.24489795918367346, United-States, <=50K
0.6438356164383561, Self-emp-inc, HS-grad,0.5333333333333333, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.20051200512005118,0.0,0.39795918367346933, United-States, >50K
0.136986301369863, Private, HS-grad,0.5333333333333333, Divorced, Tech-support, Not-in-family, White, Female,0.0,0.0,0.44897959183673464, United-States, <=50K
0.4931506849315069, Self-emp-not-inc, HS-grad,0.5333333333333333, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,0.7040816326530611, United-States, <=50K
0.1780821917808219, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.4246575342465753, Private, 9th,0.26666666666666666, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,0.43877551020408156, United-States, <=50K
0.4794520547945205, Self-emp-inc, Prof-school,0.9333333333333333, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.4383561643835617, Private, 7th-8th,0.2, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,0.39795918367346933, Hong, <=50K
0.0410958904109589, Private, HS-grad,0.5333333333333333, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,0.44897959183673464, United-States, <=50K
0.5753424657534245, Private, Bachelors,0.8, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.2328767123287671, Private, Masters,0.8666666666666667, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,0.39795918367346933, United-States, >50K
1.0, Private, Bachelors,0.8, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,0.19387755102040813, United-States, <=50K
0.35616438356164376, Local-gov, HS-grad,0.5333333333333333, Married-civ-spouse, Craft-repair, Husband, White, Male,0.07688076880768807,0.0,0.39795918367346933, United-States, >50K
0.46575342465753417, Self-emp-inc, Some-college,0.6, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,0.5, United-States, >50K
0.46575342465753417, Local-gov, 9th,0.26666666666666666, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.0410958904109589, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,0.19387755102040813, United-States, <=50K
0.726027397260274, Private, 7th-8th,0.2, Widowed, Other-service, Not-in-family, White, Female,0.0,0.0,0.346938775510204, United-States, <=50K
0.46575342465753417, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.2465753424657534, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.2054794520547945, Private, Some-college,0.6, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,0.5510204081632653, Greece, <=50K
0.0136986301369863, Private, HS-grad,0.5333333333333333, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,0.24489795918367346, United-States, <=50K
0.5342465753424657, Private, 10th,0.33333333333333337, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,0.346938775510204, Cuba, >50K
0.5616438356164384, Private, Bachelors,0.8, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,0.9999999999999999, United-States, <=50K
0.1506849315068493, Private, 10th,0.33333333333333337, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,0.5, United-States, <=50K
0.5753424657534245, Private, 11th,0.4, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.1232876712328767, Local-gov, Bachelors,0.8, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.0821917808219178, Private, 11th,0.4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,0.39795918367346933, Puerto-Rico, <=50K
0.4931506849315069, Private, Bachelors,0.8, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,0.5, United-States, >50K
0.4520547945205479, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,0.346938775510204, South, >50K
0.3698630136986301, Private, 10th,0.33333333333333337, Never-married, Sales, Unmarried, Other, Female,0.0,0.0,0.346938775510204, Dominican-Republic, <=50K
0.2054794520547945, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.3838383838383838,0.39795918367346933, United-States, <=50K
0.2328767123287671, Private, HS-grad,0.5333333333333333, Separated, Other-service, Not-in-family, White, Female,0.0,0.0,0.346938775510204, United-States, <=50K
0.7671232876712328, Self-emp-inc, 10th,0.33333333333333337, Widowed, Sales, Unmarried, White, Female,0.0,0.0,0.39795918367346933, Canada, <=50K
0.0958904109589041, Private, Bachelors,0.8, Never-married, Other-service, Own-child, White, Female,0.0,0.0,0.2959183673469387, United-States, <=50K
0.6164383561643836, Private, Some-college,0.6, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,0.6020408163265305, United-States, <=50K
0.5753424657534245, Self-emp-not-inc, 10th,0.33333333333333337, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,0.3571428571428571, United-States, <=50K
0.5753424657534245, Private, Some-college,0.6, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.0958904109589041, Local-gov, HS-grad,0.5333333333333333, Divorced, Protective-serv, Unmarried, Black, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.3424657534246575, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.2465753424657534, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.0273972602739726, Private, Some-college,0.6, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.4520547945205479, Private, 10th,0.33333333333333337, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,0.37755102040816324, United-States, <=50K
0.1917808219178082, Private, HS-grad,0.5333333333333333, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,0.37755102040816324, United-States, <=50K
0.547945205479452, Self-emp-inc, HS-grad,0.5333333333333333, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0.0,0.0,0.6020408163265305, United-States, >50K
0.8767123287671232, Self-emp-not-inc, HS-grad,0.5333333333333333, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,0.2959183673469387, United-States, <=50K
0.5342465753424657, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,0.5, United-States, <=50K
0.3150684931506849, Private, Assoc-voc,0.6666666666666666, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,0.5, United-States, <=50K
0.30136986301369856, Private, HS-grad,0.5333333333333333, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,0.6020408163265305, United-States, <=50K
0.2876712328767123, Private, Bachelors,0.8, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.41095890410958896, Private, Masters,0.8666666666666667, Divorced, Exec-managerial, Unmarried, White, Male,0.0,0.0,0.4183673469387755, United-States, <=50K
0.2328767123287671, Private, HS-grad,0.5333333333333333, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,0.47959183673469385, United-States, <=50K
0.41095890410958896, Private, Bachelors,0.8, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0.0,0.0,0.39795918367346933, United-States, >50K
0.46575342465753417, Private, 1st-4th,0.06666666666666667, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,0.5408163265306122, Mexico, <=50K
0.547945205479452, Private, Bachelors,0.8, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.15024150241502415,0.0,0.6020408163265305, United-States, >50K
0.547945205479452, Private, Bachelors,0.8, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, >50K
0.5753424657534245, Private, 11th,0.4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.3698630136986301, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,0.6530612244897959, United-States, >50K
0.30136986301369856, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.0684931506849315, Private, Some-college,0.6, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.5616438356164384, Private, 7th-8th,0.2, Widowed, Other-service, Not-in-family, Other, Female,0.0,0.0,0.2959183673469387, United-States, <=50K
0.1643835616438356, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.0273972602739726, Private, 11th,0.4, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,0.5612244897959183, United-States, <=50K
0.35616438356164376, State-gov, Prof-school,0.9333333333333333, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,0.0,0.5, United-States, <=50K
0.2191780821917808, Private, 9th,0.26666666666666666, Divorced, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,0.346938775510204, United-States, <=50K
0.2054794520547945, Private, Some-college,0.6, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,0.5, United-States, <=50K
0.3698630136986301, Private, Some-college,0.6, Divorced, Farming-fishing, Not-in-family, White, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.5616438356164384, Private, HS-grad,0.5333333333333333, Divorced, Sales, Other-relative, White, Female,0.0,0.0,0.31632653061224486, United-States, <=50K
0.0684931506849315, Local-gov, Assoc-acdm,0.7333333333333334, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,0.346938775510204, Haiti, <=50K
0.4246575342465753, Federal-gov, HS-grad,0.5333333333333333, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, >50K
0.3698630136986301, Private, 5th-6th,0.13333333333333336, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.1095890410958904, Private, HS-grad,0.5333333333333333, Never-married, Transport-moving, Other-relative, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.32876712328767127, Private, HS-grad,0.5333333333333333, Divorced, Sales, Unmarried, White, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.46575342465753417, Self-emp-not-inc, Prof-school,0.9333333333333333, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.30136986301369856, Private, Assoc-voc,0.6666666666666666, Married-civ-spouse, Craft-repair, Husband, White, Male,0.07688076880768807,0.0,0.39795918367346933, United-States, >50K
0.5205479452054793, Local-gov, Some-college,0.6, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, >50K
0.4931506849315069, Local-gov, HS-grad,0.5333333333333333, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,0.5, United-States, >50K
0.4383561643835617, Self-emp-not-inc, Some-college,0.6, Widowed, Craft-repair, Unmarried, White, Female,0.0,0.0,0.2959183673469387, United-States, <=50K
0.3972602739726027, Private, Masters,0.8666666666666667, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.39944903581267216,0.6020408163265305, United-States, <=50K
0.4383561643835617, Self-emp-inc, Some-college,0.6, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,0.44897959183673464, United-States, >50K
0.3424657534246575, Private, Bachelors,0.8, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, >50K
0.136986301369863, Private, HS-grad,0.5333333333333333, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0.0,0.0,0.39795918367346933, Philippines, <=50K
0.32876712328767127, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,0.39795918367346933, Mexico, <=50K
0.1917808219178082, Private, HS-grad,0.5333333333333333, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.30136986301369856, Local-gov, Bachelors,0.8, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.30136986301369856, Private, HS-grad,0.5333333333333333, Divorced, Other-service, Own-child, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.4383561643835617, Local-gov, HS-grad,0.5333333333333333, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, >50K
0.0821917808219178, Private, Some-college,0.6, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,0.2959183673469387, United-States, <=50K
0.136986301369863, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,0.5, United-States, >50K
0.32876712328767127, Private, HS-grad,0.5333333333333333, Separated, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.2465753424657534, Private, HS-grad,0.5333333333333333, Married-spouse-absent, Other-service, Unmarried, Black, Female,0.0,0.0,0.19387755102040813, United-States, <=50K
0.0273972602739726, Private, HS-grad,0.5333333333333333, Never-married, Other-service, Other-relative, White, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.0958904109589041, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Craft-repair, Husband, White, Male,0.028850288502885027,0.0,0.5, United-States, <=50K
0.0410958904109589, Private, Some-college,0.6, Never-married, Tech-support, Own-child, White, Female,0.0,0.0,0.2346938775510204, United-States, <=50K
0.1095890410958904, Private, Some-college,0.6, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.1095890410958904, Local-gov, HS-grad,0.5333333333333333, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0.0,0.0,0.346938775510204, United-States, <=50K
0.1095890410958904, Private, Masters,0.8666666666666667, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.0273972602739726, Private, HS-grad,0.5333333333333333, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.1643835616438356, Self-emp-inc, Prof-school,0.9333333333333333, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,0.5510204081632653, United-States, >50K
0.1917808219178082, Private, 7th-8th,0.2, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,0.39795918367346933, Mexico, <=50K
0.3835616438356165, Private, Masters,0.8666666666666667, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,0.5510204081632653, United-States, >50K
0.3835616438356165, Federal-gov, Assoc-acdm,0.7333333333333334, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,0.39795918367346933, Columbia, <=50K
0.2602739726027397, Private, Some-college,0.6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, >50K
0.2054794520547945, Private, 12th,0.4666666666666667, Divorced, Protective-serv, Own-child, White, Male,0.0,0.0,0.5408163265306122, Mexico, <=50K
0.27397260273972607, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.30136986301369856, Private, HS-grad,0.5333333333333333, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.3424657534246575, Private, Doctorate,1.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,0.39795918367346933, France, <=50K
0.0684931506849315, Private, HS-grad,0.5333333333333333, Divorced, Prof-specialty, Other-relative, Black, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.136986301369863, Private, Some-college,0.6, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.3972602739726027, Local-gov, HS-grad,0.5333333333333333, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,0.24489795918367346, United-States, <=50K
0.27397260273972607, Private, Bachelors,0.8, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,0.6020408163265305, United-States, >50K
0.2328767123287671, Private, 11th,0.4, Never-married, Transport-moving, Unmarried, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.30136986301369856, Private, Some-college,0.6, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,0.5, United-States, <=50K
0.41095890410958896, Federal-gov, Doctorate,1.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, >50K
0.35616438356164376, Private, Bachelors,0.8, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, >50K
0.41095890410958896, Private, 10th,0.33333333333333337, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,0.19387755102040813, Cuba, <=50K
0.6164383561643836, Private, Doctorate,1.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.07688076880768807,0.0,0.39795918367346933, United-States, >50K
0.0410958904109589, Private, Some-college,0.6, Never-married, Adm-clerical, Own-child, Other, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.1780821917808219, Private, HS-grad,0.5333333333333333, Never-married, Adm-clerical, Unmarried, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.0547945205479452, Private, Some-college,0.6, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0.0,0.0,0.19387755102040813, United-States, <=50K
0.1780821917808219, Private, Bachelors,0.8, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,0.2959183673469387, United-States, <=50K
0.35616438356164376, State-gov, Some-college,0.6, Divorced, Exec-managerial, Unmarried, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.35616438356164376, Private, Bachelors,0.8, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.15024150241502415,0.0,0.5, United-States, >50K
0.8082191780821917, Private, Some-college,0.6, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,0.19387755102040813, United-States, <=50K
0.5205479452054793, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.1917808219178082, Private, HS-grad,0.5333333333333333, Never-married, Adm-clerical, Own-child, Black, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.2602739726027397, Private, 9th,0.26666666666666666, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.2465753424657534, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,0.44897959183673464, United-States, <=50K
0.0136986301369863, Private, 12th,0.4666666666666667, Never-married, Other-service, Own-child, White, Male,0.0,0.0,0.09183673469387754, United-States, <=50K
0.1506849315068493, Local-gov, Bachelors,0.8, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,0.520408163265306, United-States, <=50K
0.2602739726027397, Private, Some-college,0.6, Never-married, Craft-repair, Not-in-family, Black, Male,0.0,0.0,0.5510204081632653, United-States, <=50K
0.4931506849315069, Private, Some-college,0.6, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.4331955922865014,0.44897959183673464, United-States, >50K
0.46575342465753417, Private, Bachelors,0.8, Separated, Adm-clerical, Unmarried, White, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.0410958904109589, Private, Some-college,0.6, Never-married, Sales, Own-child, White, Male,0.0,0.0,0.19387755102040813, United-States, <=50K
0.1643835616438356, Local-gov, Bachelors,0.8, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,0.24489795918367346, United-States, >50K
0.0, Private, 11th,0.4, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,0.09183673469387754, United-States, <=50K
0.1780821917808219, Private, HS-grad,0.5333333333333333, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,0.47959183673469385, United-States, <=50K
0.0684931506849315, Private, Some-college,0.6, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,0.19387755102040813, United-States, <=50K
0.0273972602739726, Self-emp-not-inc, 10th,0.33333333333333337, Married-spouse-absent, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.0958904109589041, Private, 11th,0.4, Never-married, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.2465753424657534, Private, Some-college,0.6, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.2191780821917808, Self-emp-not-inc, HS-grad,0.5333333333333333, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,0.346938775510204, United-States, <=50K
0.32876712328767127, Private, Bachelors,0.8, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, >50K
0.32876712328767127, Self-emp-not-inc, Prof-school,0.9333333333333333, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,0.5, United-States, >50K
0.7534246575342465, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,0.0, United-States, <=50K
0.27397260273972607, Private, Some-college,0.6, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
